date,MMF-MMF_TOT-M
2013-09-30,3023171727168.74
2013-10-31,3011430856627.46
2013-11-30,2992075431495.46
2013-12-31,3049957599254.91
2014-01-31,3052256317884.59
2014-02-28,3026641485335.04
2014-03-31,2993253810603.45
2014-04-30,2956372387412.28
2014-05-31,2942066991946.0
2014-06-30,2912045623591.28
2014-07-31,2908841960126.34
2014-08-31,2938802710026.11
2014-09-30,2965363582430.19
2014-10-31,2992862352803.79
2014-11-30,3002697841017.21
2014-12-31,3081916430558.42
2015-01-31,3049813096498.59
2015-02-28,3032856890406.88
2015-03-31,3016856861004.89
2015-04-30,2926918237644.03
2015-05-31,2950860698997.55
2015-06-30,2951644216039.58
2015-07-31,2998630985311.79
2015-08-31,3046130047327.2
2015-09-30,3013038279806.72
2015-10-31,3076104270173.98
2015-11-30,3081089990776.63
2015-12-31,3058256113915.17
2016-01-31,3045993712700.88
2016-02-29,3131177251728.1
2016-03-31,3058846999054.88
2016-04-30,3014508943399.48
2016-05-31,3038895494897.97
2016-06-30,2982540113090.86
2016-07-31,2986092287971.32
2016-08-31,3021905841094.28
2016-09-30,2901635304784.85
2016-10-31,2912004286007.74
2016-11-30,3003727640761.92
2016-12-31,2922538399972.6
2017-01-31,2936018108507.99
2017-02-28,2935918165357.74
2017-03-31,2910151029721.32
2017-04-30,2887269870845.77
2017-05-31,2936700935859.26
2017-06-30,2878222296632.51
2017-07-31,2936579905947.58
2017-08-31,2986067261522.99
2017-09-30,2996791728980.09
2017-10-31,3077656046920.2
2017-11-30,3081183016493.72
2017-12-31,3096275231116.82
2018-01-31,3103461830610.44
2018-02-28,3168645252423.27
2018-03-31,3059327253432.88
2018-04-30,3114646342043.36
2018-05-31,3138841066278.7
2018-06-30,3076858466992.09
2018-07-31,3169342377123.29
2018-08-31,3138093769855.26
2018-09-30,3132480801887.74
2018-10-31,3190918176146.64
2018-11-30,3242112694420.66
2018-12-31,3343614806400.05
2019-01-31,3350415278046.23
2019-02-28,3439350754899.63
2019-03-31,3526099449506.18
2019-04-30,3502582548480.71
2019-05-31,3594047252939.15
2019-06-30,3613989308405.23
2019-07-31,3703354409330.49
2019-08-31,3799564414267.02
2019-09-30,3885499553879.33
2019-10-31,3967899033760.74
2019-11-30,3990802886419.94
2019-12-31,4015747644712.21
2020-01-31,4031460067479.22
2020-02-29,4030975708362.47
2020-03-31,4758625938892.51
2020-04-30,5290219717902.69
2020-05-31,5319462069198.32
2020-06-30,5153496893854.71
2020-07-31,5060031301400.9
2020-08-31,5043705878294.84
2020-09-30,4940955352337.59
2020-10-31,4798427120947.91
2020-11-30,4878363028503.73
2020-12-31,4786153312903.57
2021-01-31,4826913642593.8
2021-02-28,4857759156206.02
2021-03-31,5046130221281.81
2021-04-30,5076911857688.6
2021-05-31,5097966392634.07
2021-06-30,5100281740059.02
2021-07-31,4977176934125.51
2021-08-31,5027173520424.44
2021-09-30,5000062685263.98
2021-10-31,5063480033596.7
2021-11-30,5134494392848.76
2021-12-31,5228671872232.09
2022-01-31,5121734889531.33
2022-02-28,5137106507515.65
2022-03-31,5088834229616.65
2022-04-30,5027931311030.93
2022-05-31,4989193888182.79
2022-06-30,5032775684480.7
2022-07-31,5097299872279.66
2022-08-31,5087091233330.26
2022-09-30,5090382156833.94
2022-10-31,5161635763237.25
2022-11-30,5147199640297.73
2022-12-31,5212145506683.69
2023-01-31,5258299533438.39
2023-02-28,5294307400185.72
2023-03-31,5692595618105.93
2023-04-30,5759921673780.23
2023-05-31,5866714153582.97
2023-06-30,5919285366284.08
2023-07-31,5985772390541.36
2023-08-31,6098015653335.69
2023-09-30,6161138331131.31
2023-10-31,6128454211611.03
2023-11-30,6353123339797.6
2023-12-31,6401328912400.33
2024-01-31,6485433200758.89
2024-02-29,6545927271545.13
2024-03-31,6492531392374.58
2024-04-30,6425873882395.5
2024-05-31,6540071309193.23
2024-06-30,6557916007121.46
2024-07-31,6649379535526.62
2024-08-31,6696106611127.1
2024-09-30,6925008656570.82
2024-10-31,6971027329336.32
2024-11-30,7169425084190.64
2024-12-31,7253369005016.13
2025-01-31,7332717930305.88
2025-02-28,7388219588395.3
2025-03-31,7435276409835.51
2025-04-30,7369871423779.11
2025-05-31,7427265212546.24
2025-06-30,7520525940182.18
2025-07-31,7534583806033.72
2025-08-31,7704605747777.65
2025-09-30,7771402531970.1
